title,description,source,published_at,url,content,sentiment_score,sentiment_label,subjectivity,symbol
AAPL Stock Drops Amid Market Concerns,AAPL shares fell following broader market uncertainty.,The Wall Street Journal,2025-12-02 22:17:47.749161,https://example.com/news/aapl-14,AAPL shares fell following broader market uncertainty. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.1,AAPL
Industry Report: AAPL Leads Sector,AAPL maintains market leadership position in its industry.,MarketWatch,2025-12-02 16:17:47.749202,https://example.com/news/aapl-19,AAPL maintains market leadership position in its industry. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
AAPL Faces Regulatory Scrutiny,Regulators are investigating AAPL's business practices.,Reuters,2025-12-01 22:17:47.749067,https://example.com/news/aapl-3,Regulators are investigating AAPL's business practices. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
AAPL Announces Restructuring Plan,AAPL is implementing cost-cutting measures to improve margins.,Seeking Alpha,2025-12-01 14:17:47.749079,https://example.com/news/aapl-5,AAPL is implementing cost-cutting measures to improve margins. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
Analysts Upgrade AAPL Stock Rating,Major investment banks have raised their price targets for AAPL.,Seeking Alpha,2025-11-30 23:17:47.749145,https://example.com/news/aapl-12,Major investment banks have raised their price targets for AAPL. Full analysis of AAPL's market position and outlook.,0.0625,neutral,0.5,AAPL
AAPL Announces Restructuring Plan,AAPL is implementing cost-cutting measures to improve margins.,Financial Times,2025-11-30 15:17:47.749168,https://example.com/news/aapl-15,AAPL is implementing cost-cutting measures to improve margins. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
AAPL Expands into New Markets,AAPL announces strategic expansion into emerging markets.,The Wall Street Journal,2025-11-29 22:17:47.749098,https://example.com/news/aapl-7,AAPL announces strategic expansion into emerging markets. Full analysis of AAPL's market position and outlook.,0.13636363636363635,positive,0.45454545454545453,AAPL
AAPL Expands into New Markets,AAPL announces strategic expansion into emerging markets.,Financial Times,2025-11-29 15:17:47.749184,https://example.com/news/aapl-17,AAPL announces strategic expansion into emerging markets. Full analysis of AAPL's market position and outlook.,0.13636363636363635,positive,0.45454545454545453,AAPL
AAPL CEO Discusses Future Strategy,Leadership outlines growth plans and strategic priorities.,MarketWatch,2025-11-29 14:17:47.749107,https://example.com/news/aapl-8,Leadership outlines growth plans and strategic priorities. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.125,AAPL
AAPL Announces New Product Line,AAPL unveiled innovative products expected to drive future growth.,Reuters,2025-11-29 06:17:47.749052,https://example.com/news/aapl-1,AAPL unveiled innovative products expected to drive future growth. Full analysis of AAPL's market position and outlook.,0.1340909090909091,positive,0.4948863636363636,AAPL
AAPL Stock Drops Amid Market Concerns,AAPL shares fell following broader market uncertainty.,Yahoo Finance,2025-11-28 16:17:47.749073,https://example.com/news/aapl-4,AAPL shares fell following broader market uncertainty. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.1,AAPL
AAPL Reports Strong Quarterly Earnings,AAPL exceeded analyst expectations with robust revenue growth.,Bloomberg,2025-11-28 14:17:47.749037,https://example.com/news/aapl-0,AAPL exceeded analyst expectations with robust revenue growth. Full analysis of AAPL's market position and outlook.,0.43333333333333335,positive,0.7333333333333334,AAPL
Market Watch: AAPL Trading Volumes Surge,Trading activity in AAPL has increased significantly this week.,Reuters,2025-11-28 00:17:47.749089,https://example.com/news/aapl-6,Trading activity in AAPL has increased significantly this week. Full analysis of AAPL's market position and outlook.,0.375,positive,0.875,AAPL
AAPL Reports Strong Quarterly Earnings,AAPL exceeded analyst expectations with robust revenue growth.,Seeking Alpha,2025-11-27 23:17:47.749129,https://example.com/news/aapl-10,AAPL exceeded analyst expectations with robust revenue growth. Full analysis of AAPL's market position and outlook.,0.43333333333333335,positive,0.7333333333333334,AAPL
Market Watch: AAPL Trading Volumes Surge,Trading activity in AAPL has increased significantly this week.,Barron's,2025-11-27 22:17:47.749176,https://example.com/news/aapl-16,Trading activity in AAPL has increased significantly this week. Full analysis of AAPL's market position and outlook.,0.375,positive,0.875,AAPL
Analysts Upgrade AAPL Stock Rating,Major investment banks have raised their price targets for AAPL.,Financial Times,2025-11-27 19:17:47.749061,https://example.com/news/aapl-2,Major investment banks have raised their price targets for AAPL. Full analysis of AAPL's market position and outlook.,0.0625,neutral,0.5,AAPL
AAPL CEO Discusses Future Strategy,Leadership outlines growth plans and strategic priorities.,CNBC,2025-11-26 14:17:47.749194,https://example.com/news/aapl-18,Leadership outlines growth plans and strategic priorities. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.125,AAPL
AAPL Faces Regulatory Scrutiny,Regulators are investigating AAPL's business practices.,The Wall Street Journal,2025-11-26 12:17:47.749153,https://example.com/news/aapl-13,Regulators are investigating AAPL's business practices. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
Industry Report: AAPL Leads Sector,AAPL maintains market leadership position in its industry.,Seeking Alpha,2025-11-25 05:17:47.749120,https://example.com/news/aapl-9,AAPL maintains market leadership position in its industry. Full analysis of AAPL's market position and outlook.,0.0,neutral,0.0,AAPL
AAPL Announces New Product Line,AAPL unveiled innovative products expected to drive future growth.,Bloomberg,2025-11-25 00:17:47.749137,https://example.com/news/aapl-11,AAPL unveiled innovative products expected to drive future growth. Full analysis of AAPL's market position and outlook.,0.1340909090909091,positive,0.4948863636363636,AAPL
MSFT Announces New Product Line,MSFT unveiled innovative products expected to drive future growth.,CNBC,2025-12-02 09:17:47.790310,https://example.com/news/msft-1,MSFT unveiled innovative products expected to drive future growth. Full analysis of MSFT's market position and outlook.,0.1340909090909091,positive,0.4948863636363636,MSFT
MSFT Announces Restructuring Plan,MSFT is implementing cost-cutting measures to improve margins.,MarketWatch,2025-12-01 19:17:47.790349,https://example.com/news/msft-5,MSFT is implementing cost-cutting measures to improve margins. Full analysis of MSFT's market position and outlook.,0.0,neutral,0.0,MSFT
Market Watch: MSFT Trading Volumes Surge,Trading activity in MSFT has increased significantly this week.,Yahoo Finance,2025-12-01 18:17:47.790373,https://example.com/news/msft-6,Trading activity in MSFT has increased significantly this week. Full analysis of MSFT's market position and outlook.,0.375,positive,0.875,MSFT
MSFT Reports Strong Quarterly Earnings,MSFT exceeded analyst expectations with robust revenue growth.,Seeking Alpha,2025-12-01 16:17:47.790406,https://example.com/news/msft-10,MSFT exceeded analyst expectations with robust revenue growth. Full analysis of MSFT's market position and outlook.,0.43333333333333335,positive,0.7333333333333334,MSFT
